"Datum";"Produktion";"El kWh";"Utomhustemperatur";"kWh - 2023-01-01  - 2023-12-31";"T(°C) - 2023-01-01  - 2023-12-31"
"2024-03-05 16:00";"0,000";"8,78";"5,7";"0,8";"1,8"
"2024-03-05 17:00";"0,000";"8,61";"4,7";"15,62";"0,7"
"2024-03-05 18:00";"0,000";"7,12";"3,2";"30,67";"-0,8"
"2024-03-05 19:00";"0,000";"5,03";"3,000";"23,04";"-1,7"
"2024-03-05 20:00";"0,000";"5,55";"2,9";"14,75";"-2,000"
"2024-03-05 21:00";"0,000";"8,81";"1,6";"14,21";"-1,6"
"2024-03-05 22:00";"0,000";"15,3";"1,2";"16,78";"-2,3"
"2024-03-05 23:00";"0,000";"14,21";"1,3";"17,77";"-2,6"
"2024-03-06 00:00";"0,000";"13,54";"1,5";"17,88";"-3,000"
"2024-03-06 01:00";"0,000";"12,55";"1,8";"17,99";"-3,2"
"2024-03-06 02:00";"0,000";"12,8";"2,4";"18,09";"-4,1"
"2024-03-06 03:00";"0,000";"12,19";"2,8";"15,48";"-5,1"
"2024-03-06 04:00";"0,000";"12,28";"2,8";"15,1";"-5,2"
"2024-03-06 05:00";"0,000";"12,52";"2,7";"15,14";"-5,000"
"2024-03-06 06:00";"0,000";"12,25";"2,8";"15,01";"-4,6"
"2024-03-06 07:00";"0,000";"13,46";"2,9";"16,97";"-3,3"
"2024-03-06 08:00";"0,000";"14,8";"2,8";"5,05";"-0,9"
"2024-03-06 09:00";"0,000";"18,41";"2,8";"1,46";"1,1"
"2024-03-06 10:00";"0,000";"11,57";"3,2";"0,28";"2,000"
"2024-03-06 11:00";"0,01";"7,03";"3,7";"0,01";"2,2"
"2024-03-06 12:00";"0,000";"8,36";"3,8";"0,28";"2,1"
"2024-03-06 13:00";"0,000";"8,74";"4,000";"0,45";"2,1"
"2024-03-06 14:00";"0,13";"2,82";"4,5";"0,01";"2,2"
"2024-03-06 15:00";"3,89";"1,29";"5,2";"0,04";"2,4"
"2024-03-06 16:00";"1,38";"2,47";"5,3";"2,64";"2,2"
"2024-03-06 17:00";"0,000";"11,38";"4,000";"2,98";"1,000"
"2024-03-06 18:00";"0,000";"25,4";"2,6";"6,36";"0,000"
"2024-03-06 19:00";"0,000";"21,2";"1,7";"10,24";"-1,1"
"2024-03-06 20:00";"0,000";"16,000";"1,000";"19,35";"-1,4"
"2024-03-06 21:00";"0,000";"16,84";"0,1";"26,07";"-1,5"
"2024-03-06 22:00";"0,000";"11,37";"-0,5";"22,96";"-1,4"
"2024-03-06 23:00";"0,000";"6,54";"0,6";"18,47";"-1,000"
"2024-03-07 00:00";"0,000";"6,55";"0,3";"16,42";"-0,9"
"2024-03-07 01:00";"0,000";"6,78";"0,4";"14,52";"-1,1"
"2024-03-07 02:00";"0,000";"6,89";"0,2";"14,37";"-0,1"
"2024-03-07 03:00";"0,000";"6,94";"0,1";"14,32";"1,4"
"2024-03-07 04:00";"0,000";"6,56";"0,2";"14,43";"1,4"
"2024-03-07 05:00";"0,000";"7,28";"0,2";"14,42";"-0,9"
"2024-03-07 06:00";"0,000";"6,85";"-0,2";"14,46";"-3,1"
"2024-03-07 07:00";"0,000";"8,27";"-0,4";"11,08";"-3,000"
"2024-03-07 08:00";"0,000";"8,01";"-0,1";"13,62";"-2,2"
"2024-03-07 09:00";"2,26";"3,45";"0,3";"13,66";"-1,9"
"2024-03-07 10:00";"3,71";"2,52";"1,7";"17,13";"0,5"
"2024-03-07 11:00";"8,6";"0,42";"3,8";"4,73";"2,000"
"2024-03-07 12:00";"15,8";"0,000";"5,1";"10,17";"1,4"
"2024-03-07 13:00";"16,9";"0,000";"6,4";"21,55";"2,1"
"2024-03-07 14:00";"12,01";"0,22";"6,6";"12,77";"1,4"
"2024-03-07 15:00";"7,9";"0,000";"7,1";"8,1";"1,000"
"2024-03-07 16:00";"0,85";"3,4";"6,6";"10,27";"0,1"
"2024-03-07 17:00";"0,000";"7,08";"5,8";"21,19";"0,4"
"2024-03-07 18:00";"0,000";"9,82";"3,5";"12,46";"0,5"
"2024-03-07 19:00";"0,000";"11,61";"1,8";"10,64";"-0,2"
"2024-03-07 20:00";"0,000";"14,16";"0,9";"8,85";"-1,1"
"2024-03-07 21:00";"0,000";"15,04";"-0,1";"14,87";"-1,6"
"2024-03-07 22:00";"0,000";"15,7";"-1,2";"13,82";"-1,000"
"2024-03-07 23:00";"0,000";"15,31";"-1,6";"13,22";"-0,8"
"2024-03-08 00:00";"0,000";"15,7";"-2,6";"12,77";"-0,8"
"2024-03-08 01:00";"0,000";"15,98";"-2,8";"12,37";"-1,000"
"2024-03-08 02:00";"0,000";"15,61";"-3,1";"11,73";"-1,4"
"2024-03-08 03:00";"0,000";"15,98";"-3,7";"12,43";"-1,6"
"2024-03-08 04:00";"0,000";"16,39";"-2,9";"12,01";"-1,7"
"2024-03-08 05:00";"0,000";"14,06";"-3,5";"12,11";"-1,6"
"2024-03-08 06:00";"0,000";"13,13";"-3,7";"12,52";"-1,5"
"2024-03-08 07:00";"0,000";"14,97";"-2,6";"12,27";"-1,2"
"2024-03-08 08:00";"0,000";"13,81";"0,1";"7,64";"-0,2"
"2024-03-08 09:00";"0,47";"7,48";"1,5";"2,51";"0,5"
"2024-03-08 10:00";"2,25";"3,37";"2,4";"1,01";"0,9"
"2024-03-08 11:00";"13,89";"0,000";"3,3";"0,29";"1,4"
"2024-03-08 12:00";"17,33";"0,000";"4,7";"0,92";"1,5"
"2024-03-08 13:00";"4,79";"0,97";"3,4";"0,09";"2,3"
"2024-03-08 14:00";"11,93";"0,000";"4,000";"0,03";"2,3"
"2024-03-08 15:00";"6,04";"1,01";"4,4";"0,000";"2,3"
"2024-03-08 16:00";"0,1";"7,21";"4,1";"0,7";"2,000"
"2024-03-08 17:00";"0,000";"12,45";"3,7";"10,54";"1,2"
"2024-03-08 18:00";"0,000";"17,95";"2,5";"13,52";"-0,7"
"2024-03-08 19:00";"0,000";"20,31";"2,8";"25,05";"-1,5"
"2024-03-08 20:00";"0,000";"17,44";"1,9";"21,36";"-2,000"
"2024-03-08 21:00";"0,000";"13,13";"0,7";"15,07";"-2,6"
"2024-03-08 22:00";"0,000";"10,73";"-0,5";"20,98";"-3,6"
"2024-03-08 23:00";"0,000";"13,19";"-0,1";"21,57";"-4,1"
"2024-03-09 00:00";"0,000";"14,17";"0,000";"19,97";"-4,6"
"2024-03-09 01:00";"0,000";"13,32";"0,1";"16,11";"-4,1"
"2024-03-09 02:00";"0,000";"12,41";"-0,1";"15,86";"-3,3"
"2024-03-09 03:00";"0,000";"12,19";"0,000";"16,08";"-3,6"
"2024-03-09 04:00";"0,000";"13,64";"0,1";"16,13";"-3,4"
"2024-03-09 05:00";"0,000";"13,31";"0,1";"14,97";"-3,2"
"2024-03-09 06:00";"0,000";"11,65";"-0,1";"13,07";"-3,000"
"2024-03-09 07:00";"0,000";"7,35";"0,4";"15,93";"-2,3"
"2024-03-09 08:00";"0,01";"7,85";"1,000";"9,77";"-0,8"
"2024-03-09 09:00";"0,67";"9,52";"1,5";"9,19";"1,1"
"2024-03-09 10:00";"4,85";"0,45";"2,1";"3,52";"2,6"
"2024-03-09 11:00";"15,66";"0,000";"2,9";"1,46";"3,000"
"2024-03-09 12:00";"13,06";"0,000";"2,6";"0,12";"3,1"
"2024-03-09 13:00";"20,28";"0,000";"2,8";"0,3";"3,3"
"2024-03-09 14:00";"10,14";"0,000";"2,8";"0,79";"3,2"
"2024-03-09 15:00";"12,16";"0,1";"2,3";"0,03";"3,000"
"2024-03-09 16:00";"1,47";"0,73";"1,8";"1,19";"1,5"
"2024-03-09 17:00";"0,000";"5,29";"1,000";"7,68";"0,4"
"2024-03-09 18:00";"0,000";"15,22";"0,5";"11,6";"-0,1"
"2024-03-09 19:00";"0,000";"18,35";"0,8";"16,64";"-0,5"
"2024-03-09 20:00";"0,000";"15,9";"1,000";"23,68";"-0,8"
"2024-03-09 21:00";"0,000";"16,05";"1,000";"21,82";"-1,1"
"2024-03-09 22:00";"0,000";"10,84";"1,1";"17,91";"-1,6"
"2024-03-09 23:00";"0,000";"9,14";"1,2";"15,26";"-1,5"
"2024-03-10 00:00";"0,000";"8,46";"1,2";"15,06";"-1,2"
"2024-03-10 01:00";"0,000";"8,71";"1,1";"15,18";"-1,4"
"2024-03-10 02:00";"0,000";"8,74";"1,000";"15,3";"-1,7"
"2024-03-10 03:00";"0,000";"8,79";"1,1";"15,37";"-1,4"
"2024-03-10 04:00";"0,000";"9,13";"1,000";"15,49";"-1,1"
"2024-03-10 05:00";"0,000";"8,91";"1,000";"12,9";"-1,000"
"2024-03-10 06:00";"0,000";"8,79";"1,2";"10,58";"-0,8"
"2024-03-10 07:00";"0,000";"8,13";"1,3";"9,9";"-0,5"
"2024-03-10 08:00";"0,000";"12,92";"1,5";"9,19";"0,000"
"2024-03-10 09:00";"0,000";"15,38";"1,7";"9,77";"0,8"
"2024-03-10 10:00";"0,000";"9,19";"2,2";"4,55";"2,1"
"2024-03-10 11:00";"0,01";"4,7";"2,4";"1,69";"2,3"
"2024-03-10 12:00";"0,57";"1,65";"2,7";"2,2";"2,1"
"2024-03-10 13:00";"0,16";"2,64";"3,1";"2,99";"2,3"
"2024-03-10 14:00";"2,76";"0,45";"3,5";"1,59";"2,4"
"2024-03-10 15:00";"4,88";"1,27";"3,6";"0,98";"2,3"
"2024-03-10 16:00";"0,7";"7,79";"3,000";"1,98";"2,000"
"2024-03-10 17:00";"0,000";"15,25";"2,4";"9,21";"1,6"
"2024-03-10 18:00";"0,000";"21,58";"2,4";"15,6";"1,1"
"2024-03-10 19:00";"0,000";"19,87";"2,5";"14,42";"1,1"
"2024-03-10 20:00";"0,000";"20,26";"2,6";"17,23";"0,9"
"2024-03-10 21:00";"0,000";"21,94";"2,7";"15,46";"0,8"
"2024-03-10 22:00";"0,000";"19,77";"2,8";"36,08";"0,7"
"2024-03-10 23:00";"0,000";"18,22";"2,8";"18,44";"0,4"
"2024-03-11 00:00";"0,000";"18,15";"2,8";"14,4";"0,2"
"2024-03-11 01:00";"0,000";"18,16";"2,6";"14,4";"-0,1"
"2024-03-11 02:00";"0,000";"18,1";"2,7";"15,18";"-0,3"
"2024-03-11 03:00";"0,000";"17,12";"2,8";"14,62";"-0,5"
"2024-03-11 04:00";"0,000";"16,37";"2,9";"14,61";"-0,9"
"2024-03-11 05:00";"0,000";"16,05";"2,9";"15,32";"-1,1"
"2024-03-11 06:00";"0,000";"14,29";"2,9";"14,63";"-1,2"
"2024-03-11 07:00";"0,000";"12,09";"3,3";"13,11";"-1,4"
"2024-03-11 08:00";"0,000";"8,4";"4,000";"9,02";"0,000"
"2024-03-11 09:00";"0,29";"5,81";"4,6";"2,79";"0,8"
"2024-03-11 10:00";"0,31";"7,99";"4,7";"9,14";"-0,6"
"2024-03-11 11:00";"0,000";"10,93";"4,6";"2,52";"1,7"
"2024-03-11 12:00";"0,04";"8,14";"4,2";"1,39";"2,4"
"2024-03-11 13:00";"0,000";"12,48";"3,8";"0,07";"2,6"
"2024-03-11 14:00";"0,000";"10,1";"3,5";"0,91";"3,1"
"2024-03-11 15:00";"0,000";"8,35";"3,1";"5,18";"3,1"
"2024-03-11 16:00";"0,000";"14,47";"3,1";"14,14";"3,2"
"2024-03-11 17:00";"0,000";"19,53";"2,8";"20,18";"2,8"
"2024-03-11 18:00";"0,000";"13,19";"2,7";"15,01";"-0,6"
"2024-03-11 19:00";"0,000";"9,47";"2,7";"13,21";"-0,5"
"2024-03-11 20:00";"0,000";"9,74";"2,7";"14,37";"0,7"
"2024-03-11 21:00";"0,000";"12,03";"2,8";"23,29";"0,7"
"2024-03-11 22:00";"0,000";"13,26";"2,8";"18,14";"0,6"
"2024-03-11 23:00";"0,000";"8,71";"2,5";"13,28";"0,4"
"2024-03-12 00:00";"0,000";"8,06";"2,3";"11,2";"0,4"
"2024-03-12 01:00";"0,000";"5,73";"2,2";"10,86";"0,3"
"2024-03-12 02:00";"0,000";"5,94";"2,2";"11,1";"0,2"
"2024-03-12 03:00";"0,000";"5,34";"2,1";"11,14";"-0,1"
"2024-03-12 04:00";"0,000";"5,85";"1,9";"11,3";"-0,2"
"2024-03-12 05:00";"0,000";"5,9";"1,9";"12,24";"0,000"
"2024-03-12 06:00";"0,000";"5,47";"2,2";"13,11";"-0,1"
"2024-03-12 07:00";"0,000";"9,51";"2,3";"12,01";"0,2"
"2024-03-12 08:00";"0,000";"11,97";"2,6";"13,3";"1,1"
"2024-03-12 09:00";"0,000";"18,32";"2,9";"2,64";"1,7"
"2024-03-12 10:00";"0,000";"15,85";"3,1";"0,1";"2,3"
"2024-03-12 11:00";"0,000";"8,47";"3,2";"0,000";"2,7"
"2024-03-12 12:00";"0,000";"16,67";"3,6";"0,000";"3,1"
"2024-03-12 13:00";"0,000";"14,1";"3,9";"0,000";"3,2"
"2024-03-12 14:00";"0,000";"11,95";"4,2";"0,000";"3,2"
"2024-03-12 15:00";"0,000";"13,59";"4,3";"4,57";"3,4"
"2024-03-12 16:00";"0,000";"11,28";"4,2";"10,49";"3,000"
"2024-03-12 17:00";"0,000";"7,97";"3,9";"30,05";"2,5"
"2024-03-12 18:00";"0,000";"6,61";"3,6";"23,51";"1,9"
"2024-03-12 19:00";"0,000";"15,98";"3,4";"23,7";"1,6"
"2024-03-12 20:00";"0,000";"25,57";"3,2";"24,12";"0,1"
"2024-03-12 21:00";"0,000";"23,92";"3,2";"12,78";"-0,9"
"2024-03-12 22:00";"0,000";"24,93";"3,000";"11,12";"-0,7"
"2024-03-12 23:00";"0,000";"19,45";"2,8";"10,39";"-1,3"
"2024-03-13 00:00";"0,000";"19,01";"2,6";"10,62";"-1,8"
"2024-03-13 01:00";"0,000";"18,94";"2,5";"10,61";"-1,8"
"2024-03-13 02:00";"0,000";"18,83";"2,4";"10,51";"-1,3"
"2024-03-13 03:00";"0,000";"19,05";"2,1";"10,3";"-0,2"
"2024-03-13 04:00";"0,000";"19,26";"1,9";"10,33";"0,9"
"2024-03-13 05:00";"0,000";"18,52";"1,7";"10,26";"1,3"
"2024-03-13 06:00";"0,000";"17,65";"1,7";"10,24";"1,5"
"2024-03-13 07:00";"0,000";"17,92";"1,8";"15,49";"1,5"
"2024-03-13 08:00";"0,000";"16,95";"2,2";"15,82";"1,7"
"2024-03-13 09:00";"0,000";"16,88";"2,6";"15,61";"1,7"
"2024-03-13 10:00";"0,000";"13,47";"2,8";"12,3";"2,1"
"2024-03-13 11:00";"0,000";"9,37";"3,000";"9,53";"2,6"
"2024-03-13 12:00";"0,000";"11,92";"3,3";"14,7";"3,1"
"2024-03-13 13:00";"0,01";"9,77";"4,5";"11,56";"4,3"
"2024-03-13 14:00";"0,000";"8,02";"6,000";"8,87";"7,5"
"2024-03-13 15:00";"0,000";"11,63";"6,3";"8,55";"9,5"
"2024-03-13 16:00";"0,000";"17,35";"6,5";"11,72";"9,9"
"2024-03-13 17:00";"0,000";"19,33";"6,000";"14,21";"9,5"
"2024-03-13 18:00";"0,000";"18,75";"3,9";"19,37";"9,1"
"2024-03-13 19:00";"0,000";"20,32";"2,8";"11,33";"8,8"
"2024-03-13 20:00";"0,000";"22,83";"2,9";"11,05";"9,6"
"2024-03-13 21:00";"0,000";"17,13";"4,5";"15,53";"9,4"
"2024-03-13 22:00";"0,000";"15,31";"5,4";"18,44";"10,000"
"2024-03-13 23:00";"0,000";"13,28";"5,9";"13,65";"9,1"
"2024-03-14 00:00";"0,000";"9,36";"5,5";"10,67";"9,3"
"2024-03-14 01:00";"0,000";"9,82";"5,6";"8,67";"8,7"
"2024-03-14 02:00";"0,000";"8,91";"5,1";"9,34";"8,1"
"2024-03-14 03:00";"0,000";"9,26";"4,5";"8,79";"8,1"
"2024-03-14 04:00";"0,000";"9,32";"4,1";"8,83";"8,5"
"2024-03-14 05:00";"0,000";"8,76";"4,5";"9,44";"8,000"
"2024-03-14 06:00";"0,000";"8,64";"7,3";"8,5";"8,2"
"2024-03-14 07:00";"0,000";"6,09";"7,5";"9,1";"7,8"
"2024-03-14 08:00";"0,000";"5,5";"7,4";"4,09";"7,9"
"2024-03-14 09:00";"0,000";"9,65";"-2,000";"4,05";"8,4"
"2024-03-14 10:00";"0,000";"19,08";"9,1";"4,65";"7,6"
"2024-03-14 11:00";"0,000";"16,27";"9,3";"3,62";"2,5"
"2024-03-14 12:00";"0,000";"11,87";"9,7";"5,62";"2,2"
"2024-03-14 13:00";"0,000";"5,99";"9,8";"2,6";"3,2"
"2024-03-14 14:00";"0,000";"7,52";"10,000";"1,8";"4,6"
"2024-03-14 15:00";"0,000";"10,35";"10,000";"7,21";"5,1"
"2024-03-14 16:00";"0,000";"12,31";"9,9";"10,55";"4,9"
"2024-03-14 17:00";"0,000";"10,67";"10,000";"16,01";"4,7"
"2024-03-14 18:00";"0,000";"10,45";"9,6";"9,98";"4,2"
"2024-03-14 19:00";"0,000";"11,96";"8,7";"20,02";"3,5"
"2024-03-14 20:00";"0,000";"12,58";"7,3";"22,89";"3,1"
"2024-03-14 21:00";"0,000";"11,4";"6,9";"19,32";"2,5"
"2024-03-14 22:00";"0,000";"9,33";"7,6";"19,37";"2,2"
"2024-03-14 23:00";"0,000";"8,69";"7,4";"18,33";"0,9"
"2024-03-15 00:00";"0,000";"9,000";"7,3";"17,43";"-0,1"
"2024-03-15 01:00";"0,000";"8,97";"7,6";"17,2";"0,6"
"2024-03-15 02:00";"0,000";"8,57";"7,2";"15,89";"1,000"
"2024-03-15 03:00";"0,000";"9,08";"7,4";"11,8";"1,000"
"2024-03-15 04:00";"0,000";"8,6";"7,3";"10,47";"1,3"
"2024-03-15 05:00";"0,000";"9,19";"7,1";"10,79";"1,4"
"2024-03-15 06:00";"0,000";"9,89";"6,6";"9,54";"1,3"
"2024-03-15 07:00";"0,000";"9,17";"7,4";"10,47";"1,5"
"2024-03-15 08:00";"0,000";"11,08";"8,7";"5,65";"1,9"
"2024-03-15 09:00";"0,000";"14,15";"9,6";"1,96";"2,7"
"2024-03-15 10:00";"0,000";"17,58";"9,7";"0,31";"3,5"
"2024-03-15 11:00";"0,000";"15,72";"10,2";"0,11";"4,3"
"2024-03-15 12:00";"0,14";"5,3";"10,8";"0,25";"4,5"
"2024-03-15 13:00";"0,21";"8,48";"10,7";"0,11";"4,9"
"2024-03-15 14:00";"0,15";"7,99";"11,1";"0,61";"5,3"
"2024-03-15 15:00";"0,000";"11,77";"10,2";"0,02";"5,3"
"2024-03-15 16:00";"0,000";"11,64";"10,3";"0,02";"5,1"
"2024-03-15 17:00";"0,000";"16,27";"10,5";"10,01";"4,000"
"2024-03-15 18:00";"0,000";"14,15";"10,2";"22,87";"2,7"
"2024-03-15 19:00";"0,000";"12,2";"10,1";"24,59";"2,7"
"2024-03-15 20:00";"0,000";"15,46";"9,9";"15,3";"-0,4"
"2024-03-15 21:00";"0,000";"14,75";"10,1";"16,83";"-1,9"
"2024-03-15 22:00";"0,000";"11,55";"10,1";"12,04";"-0,9"
"2024-03-15 23:00";"0,000";"11,76";"9,5";"12,5";"1,2"
"2024-03-16 00:00";"0,000";"11,3";"9,2";"12,19";"1,5"
"2024-03-16 01:00";"0,000";"11,66";"9,4";"10,98";"0,8"
"2024-03-16 02:00";"0,000";"10,94";"9,3";"9,77";"-0,6"
"2024-03-16 03:00";"0,000";"8,26";"9,1";"9,84";"0,000"
"2024-03-16 04:00";"0,000";"7,74";"8,8";"9,94";"-0,5"
"2024-03-16 05:00";"0,000";"8,33";"8,8";"9,96";"-1,7"
"2024-03-16 06:00";"0,000";"7,64";"8,9";"10,29";"-2,000"
"2024-03-16 07:00";"0,000";"5,2";"9,000";"9,9";"-1,4"
"2024-03-16 08:00";"0,000";"2,37";"8,3";"4,82";"0,3"
"2024-03-16 09:00";"0,01";"4,11";"6,4";"2,4";"2,8"
"2024-03-16 10:00";"0,23";"4,14";"6,6";"0,04";"4,4"
"2024-03-16 11:00";"13,01";"0,04";"7,4";"0,000";"5,8"
"2024-03-16 12:00";"23,42";"0,02";"7,8";"0,000";"6,6"
"2024-03-16 13:00";"28,96";"0,000";"8,2";"0,000";"6,6"
"2024-03-16 14:00";"24,49";"0,000";"8,3";"1,45";"6,000"
"2024-03-16 15:00";"6,97";"3,52";"7,8";"0,13";"5,7"
"2024-03-16 16:00";"0,000";"6,77";"7,000";"0,11";"5,2"
"2024-03-16 17:00";"0,000";"3,24";"6,3";"1,79";"4,3"
"2024-03-16 18:00";"0,000";"6,27";"5,8";"6,87";"3,4"
"2024-03-16 19:00";"0,000";"8,02";"5,3";"9,94";"2,8"
"2024-03-16 20:00";"0,000";"8,12";"3,8";"11,64";"3,000"
"2024-03-16 21:00";"0,000";"8,02";"2,9";"14,06";"3,1"
"2024-03-16 22:00";"0,000";"8,66";"2,9";"10,35";"3,1"
"2024-03-16 23:00";"0,000";"11,77";"2,6";"6,52";"3,4"
"2024-03-17 00:00";"0,000";"12,26";"2,4";"9,31";"3,8"
"2024-03-17 01:00";"0,000";"12,32";"2,3";"9,42";"3,8"
"2024-03-17 02:00";"0,000";"12,45";"1,8";"6,35";"3,9"
"2024-03-17 03:00";"0,000";"12,61";"0,9";"6,25";"3,9"
"2024-03-17 04:00";"0,000";"12,85";"0,1";"6,24";"3,9"
"2024-03-17 05:00";"0,000";"12,96";"0,2";"6,43";"4,3"
"2024-03-17 06:00";"0,000";"12,51";"0,7";"6,89";"4,3"
"2024-03-17 07:00";"0,000";"10,59";"0,8";"7,7";"4,4"
"2024-03-17 08:00";"1,48";"4,45";"1,000";"9,5";"4,5"
"2024-03-17 09:00";"6,33";"0,09";"1,7";"19,27";"4,7"
"2024-03-17 10:00";"16,13";"0,03";"2,3";"9,89";"5,5"
"2024-03-17 11:00";"18,23";"0,000";"3,3";"1,21";"6,4"
"2024-03-17 12:00";"19,78";"0,000";"4,5";"0,49";"6,6"
"2024-03-17 13:00";"13,66";"0,000";"5,3";"8,82";"7,000"
"2024-03-17 14:00";"20,1";"0,000";"5,9";"10,92";"7,2"
"2024-03-17 15:00";"17,1";"0,000";"6,4";"7,13";"7,3"
"2024-03-17 16:00";"3,19";"0,64";"5,4";"2,45";"7,2"
"2024-03-17 17:00";"0,000";"18,53";"3,8";"6,76";"7,2"
"2024-03-17 18:00";"0,000";"24,28";"2,2";"11,49";"6,7"
"2024-03-17 19:00";"0,000";"18,75";"1,1";"10,12";"6,7"
"2024-03-17 20:00";"0,000";"26,6";"-0,3";"8,55";"6,6"
"2024-03-17 21:00";"0,000";"19,78";"-0,5";"15,17";"7,000"
"2024-03-17 22:00";"0,000";"15,78";"0,6";"12,2";"6,6"
"2024-03-17 23:00";"0,000";"16,61";"0,7";"5,32";"6,3"
"2024-03-18 00:00";"0,000";"16,73";"0,2";"8,76";"6,2"
"2024-03-18 01:00";"0,000";"13,96";"-0,4";"9,55";"6,2"
"2024-03-18 02:00";"0,000";"13,23";"-0,9";"8,93";"6,1"
"2024-03-18 03:00";"0,000";"13,36";"-1,3";"8,91";"6,000"
"2024-03-18 04:00";"0,000";"13,45";"-1,6";"8,96";"5,5"
"2024-03-18 05:00";"0,000";"13,54";"-1,8";"11,05";"4,4"
"2024-03-18 06:00";"0,000";"13,51";"-2,000";"8,83";"3,2"
"2024-03-18 07:00";"0,000";"13,98";"-1,6";"7,71";"2,4"
"2024-03-18 08:00";"0,01";"7,38";"-0,5";"7,85";"1,8"
"2024-03-18 09:00";"4,85";"1,24";"0,5";"7,04";"1,8"
"2024-03-18 10:00";"11,29";"0,01";"1,5";"12,03";"1,9"
"2024-03-18 11:00";"11,64";"0,5";"2,4";"4,97";"3,9"
"2024-03-18 12:00";"15,54";"0,21";"3,000";"0,16";"6,8"
"2024-03-18 13:00";"22,77";"0,03";"3,000";"0,29";"8,2"
"2024-03-18 14:00";"22,96";"0,000";"3,2";"0,01";"8,4"
"2024-03-18 15:00";"16,84";"0,000";"3,1";"2,71";"8,6"
"2024-03-18 16:00";"1,98";"1,49";"2,4";"16,04";"8,8"
"2024-03-18 17:00";"0,000";"8,47";"1,1";"19,000";"8,4"
"2024-03-18 18:00";"0,000";"10,77";"0,000";"29,18";"7,2"
"2024-03-18 19:00";"0,000";"16,39";"-0,8";"26,52";"4,9"
"2024-03-18 20:00";"0,000";"16,98";"-1,000";"24,15";"3,3"
"2024-03-18 21:00";"0,000";"17,17";"-0,3";"14,79";"2,2"
"2024-03-18 22:00";"0,000";"16,09";"-0,1";"14,72";"1,1"
"2024-03-18 23:00";"0,000";"15,97";"0,000";"6,1";"0,000"
"2024-03-19 00:00";"0,000";"13,18";"0,1";"5,5";"-0,2"
"2024-03-19 01:00";"0,000";"12,67";"0,2";"5,7";"1,2"
"2024-03-19 02:00";"0,000";"12,88";"0,4";"5,55";"1,7"
"2024-03-19 03:00";"0,000";"12,21";"0,1";"6,01";"2,1"
"2024-03-19 04:00";"0,000";"9,84";"0,4";"5,64";"1,9"
"2024-03-19 05:00";"0,000";"9,52";"0,3";"5,67";"1,2"
"2024-03-19 06:00";"0,000";"11,55";"0,5";"5,32";"0,9"
"2024-03-19 07:00";"0,000";"6,07";"1,000";"2,76";"1,5"
"2024-03-19 08:00";"0,03";"5,09";"2,1";"6,25";"1,9"
"2024-03-19 09:00";"2,32";"1,04";"3,000";"16,04";"2,6"
"2024-03-19 10:00";"7,24";"1,18";"4,1";"6,66";"3,3"
"2024-03-19 11:00";"18,4";"0,000";"5,1";"5,77";"4,000"
"2024-03-19 12:00";"8,42";"1,07";"5,1";"3,79";"4,6"
"2024-03-19 13:00";"17,21";"0,31";"4,9";"0,31";"7,8"
"2024-03-19 14:00";"10,23";"0,87";"4,9";"1,66";"9,4"
"2024-03-19 15:00";"1,36";"3,36";"4,6";"0,02";"9,9"
"2024-03-19 16:00";"0,13";"5,96";"4,000";"0,63";"10,4"
"2024-03-19 17:00";"0,01";"12,94";"3,8";"22,11";"9,4"
"2024-03-19 18:00";"0,000";"25,67";"3,5";"29,07";"6,7"
"2024-03-19 19:00";"0,000";"21,13";"3,2";"20,82";"5,000"
"2024-03-19 20:00";"0,000";"19,22";"3,2";"17,57";"3,3"
"2024-03-19 21:00";"0,000";"15,99";"3,3";"18,77";"3,7"
"2024-03-19 22:00";"0,000";"15,94";"3,4";"12,54";"4,000"
"2024-03-19 23:00";"0,000";"10,33";"3,7";"12,14";"3,6"
"2024-03-20 00:00";"0,000";"8,61";"3,9";"12,15";"3,8"
"2024-03-20 01:00";"0,000";"8,97";"4,3";"9,7";"3,9"
"2024-03-20 02:00";"0,000";"8,49";"4,5";"6,12";"3,2"
"2024-03-20 03:00";"0,000";"8,4";"4,2";"5,18";"2,3"
"2024-03-20 04:00";"0,000";"9,36";"3,8";"5,18";"1,9"
"2024-03-20 05:00";"0,000";"6,43";"4,000";"5,23";"2,000"
"2024-03-20 06:00";"0,000";"4,82";"4,3";"5,32";"2,1"
"2024-03-20 07:00";"0,000";"7,8";"4,7";"8,01";"2,1"
"2024-03-20 08:00";"0,000";"8,26";"5,3";"4,96";"2,1"
"2024-03-20 09:00";"0,000";"12,49";"6,1";"6,54";"2,1"
"2024-03-20 10:00";"0,29";"6,78";"6,5";"11,43";"2,1"
"2024-03-20 11:00";"1,05";"6,77";"6,3";"11,09";"2,1"
"2024-03-20 12:00";"0,37";"6,33";"6,9";"6,25";"2,1"
"2024-03-20 13:00";"0,65";"5,28";"7,3";"9,75";"2,2"
"2024-03-20 14:00";"0,45";"6,57";"7,4";"5,68";"2,2"
"2024-03-20 15:00";"0,000";"9,87";"7,7";"6,31";"2,4"
"2024-03-20 16:00";"0,000";"5,09";"7,7";"20,61";"4,6"
"2024-03-20 17:00";"0,000";"11,66";"7,6";"19,2";"4,1"
